customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_text,review_helpful_votes,payment_method,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,revenue_normalized,location
7946,11589,22-12-2024,1,1,3,699,7,196.88,2,0,0,393.76,5,778,1,1,0,4,5,49,0,22,12,6,3,Short,0.049910259,94
1919,11590,25-10-2024,1,1,0,523,0,739.84,2,15,221.95,0,4,680,1,0,1,4,1,0,0,25,10,4,0,Short,0,173
6628,11591,07-12-2024,0,0,5,761,1,715.96,3,0,0,0,19,990,0,0,0,4,1,0,1,7,12,5,3,Long,0,11
6943,11592,23-04-2024,1,0,2,399,5,958.58,3,5,143.79,0,11,148,0,0,0,4,1,0,2,23,4,1,1,Very Short,0,15
5673,11593,07-04-2024,1,0,3,406,2,1566.88,2,25,783.44,0,23,455,0,0,0,4,1,0,2,7,4,6,1,Short,0,115
6454,11594,27-07-2024,1,0,3,268,2,1999.55,2,10,399.91,3599.19,16,1258,1,1,0,4,5,1,2,27,7,5,2,Long,0.456208108,149
9164,11595,04-05-2024,1,1,1,497,5,1116.81,4,0,0,0,24,1547,1,0,1,4,1,0,5,4,5,5,1,Very Long,0,167
5669,11596,06-01-2024,0,0,5,852,6,1201.44,2,0,0,0,20,1625,1,0,1,4,1,0,0,6,1,5,3,Very Long,0,123
6935,11597,23-10-2024,2,0,0,667,3,829.96,1,0,0,0,19,948,1,0,1,4,1,0,3,23,10,2,0,Long,0,92
6139,11598,04-02-2024,0,1,0,870,1,375.16,3,15,168.82,0,1,1244,1,0,1,4,1,0,1,4,2,6,3,Long,0,33
4564,11599,12-03-2024,2,0,1,0,5,948.77,4,0,0,0,5,1302,1,0,1,4,1,0,1,12,3,1,1,Long,0,14
9016,11600,10-12-2024,0,0,4,381,5,1617.19,4,0,0,0,23,1539,0,0,0,4,1,0,4,10,12,1,3,Very Long,0,116
4724,11601,24-09-2024,1,0,1,732,7,794.61,2,25,397.3,0,11,1433,1,0,1,4,1,0,3,24,9,1,0,Very Long,0,119
8198,11602,22-08-2024,1,0,2,608,5,1781.41,3,10,534.42,0,6,1143,0,0,0,4,1,0,1,22,8,3,2,Long,0,163
6446,11603,17-02-2024,0,0,1,91,0,671.26,1,0,0,0,3,1438,0,0,0,4,1,0,4,17,2,5,3,Very Long,0,86
7163,11604,01-04-2024,1,1,0,534,0,969.42,4,0,0,0,20,42,1,0,1,4,1,0,3,1,4,0,1,Very Short,0,91
7841,11605,16-03-2024,0,1,5,615,5,1262.07,3,10,378.62,0,15,33,0,0,0,4,1,0,2,16,3,5,1,Very Short,0,53
7622,11606,22-08-2024,0,1,2,32,6,583.53,2,0,0,0,19,923,0,0,0,4,1,0,1,22,8,3,2,Long,0,36
6078,11607,01-07-2024,0,0,2,260,4,425.43,1,5,21.27,0,19,1683,1,0,1,4,1,0,1,1,7,0,2,Very Long,0,75
6538,11608,11-05-2024,2,0,3,880,1,605.87,3,0,0,0,8,628,1,0,1,4,1,0,1,11,5,5,1,Short,0,116
5578,11609,29-09-2024,2,1,0,856,1,776.87,3,20,466.12,0,15,671,1,0,1,4,1,0,2,29,9,6,0,Short,0,73
4051,11610,10-10-2024,1,0,4,704,7,472.85,1,0,0,0,16,1727,1,0,1,4,1,0,0,10,10,3,0,Very Long,0,33
7541,11611,26-09-2024,1,1,4,882,6,1205.54,2,5,120.55,0,1,746,0,0,0,4,1,0,4,26,9,3,0,Short,0,51
8909,11612,08-02-2024,0,0,4,238,1,425.42,2,0,0,0,3,1393,1,0,1,4,1,0,5,8,2,3,3,Very Long,0,58
7346,11613,10-08-2024,1,1,4,140,3,735.6,3,20,441.36,0,6,342,0,0,0,4,1,0,0,10,8,5,2,Very Short,0,36
7948,11614,17-03-2024,2,1,4,767,6,1632.21,4,0,0,0,2,1611,0,0,0,4,1,0,3,17,3,6,1,Very Long,0,179
8472,11615,09-04-2024,1,1,0,527,5,741.21,2,0,0,0,2,552,0,0,0,4,1,0,0,9,4,1,1,Short,0,156
4305,11616,23-12-2024,1,0,3,804,6,1119.99,1,0,0,0,14,1209,0,0,0,4,1,0,4,23,12,0,3,Long,0,91
1562,11617,31-05-2024,0,1,3,19,0,658.76,1,15,98.81,0,16,987,1,0,1,4,1,0,0,31,5,4,1,Long,0,157
4037,11618,14-10-2024,1,1,0,278,0,349.69,2,5,34.97,664.41,17,564,1,1,0,5,0,27,5,14,10,0,0,Short,0.084215957,214
7793,11619,30-03-2024,2,1,2,857,0,595.89,2,15,178.77,0,9,1124,1,0,1,4,1,0,4,30,3,5,1,Long,0,202
8340,11620,20-12-2024,2,1,1,820,6,289.55,2,10,57.91,521.19,8,1669,1,1,0,4,4,8,3,20,12,4,3,Very Long,0.066062393,155
5623,11621,11-04-2024,1,0,2,870,7,871.07,4,15,522.64,0,5,1378,0,0,0,4,1,0,1,11,4,3,1,Very Long,0,67
8006,11622,07-03-2024,0,1,5,20,7,1019.11,2,0,0,2038.22,21,1556,1,1,0,5,3,43,4,7,3,3,1,Very Long,0.258350487,120
1672,11623,27-04-2024,2,1,1,405,0,807.22,1,0,0,807.22,9,1385,1,1,0,4,10,43,5,27,4,5,1,Very Long,0.102317552,184
6796,11624,04-03-2024,1,1,0,562,3,312.51,4,5,62.5,0,23,616,0,0,0,4,1,0,0,4,3,0,1,Short,0,143
7110,11625,06-08-2024,0,0,4,298,4,190.44,1,10,19.04,0,14,743,0,0,0,4,1,0,1,6,8,1,2,Short,0,43
5570,11626,22-02-2024,0,1,3,768,0,588.64,1,0,0,0,21,1661,1,0,1,4,1,0,3,22,2,3,3,Very Long,0,191
7448,11627,16-03-2024,1,0,3,565,4,363.84,4,15,218.3,0,18,1147,1,0,1,4,1,0,5,16,3,5,1,Long,0,16
5422,11628,13-09-2024,1,1,0,73,4,355.33,3,15,159.9,906.09,23,623,1,1,0,4,5,26,5,13,9,4,0,Short,0.11484962,97
5712,11629,16-01-2024,2,1,4,696,1,702.82,1,0,0,0,15,1063,1,0,1,4,1,0,2,16,1,1,3,Long,0,85
6435,11630,09-06-2024,2,1,4,623,1,477.96,4,0,0,1911.84,16,1229,1,1,0,5,10,34,5,9,6,6,2,Long,0.242331444,41
8143,11631,09-09-2024,1,0,4,837,6,557.93,4,0,0,0,7,773,1,0,1,4,1,0,0,9,9,0,0,Short,0,152
3238,11632,11-06-2024,2,0,5,832,3,1153.99,3,0,0,0,5,1189,0,0,0,4,1,0,0,11,6,1,2,Long,0,103
3701,11633,08-01-2024,0,0,1,376,7,212.74,3,15,95.73,542.49,10,1373,1,1,0,4,0,14,3,8,1,0,3,Very Long,0.068762232,222
4769,11634,27-02-2024,0,0,1,34,7,1178.86,1,20,235.77,0,10,432,1,0,1,4,1,0,0,27,2,1,3,Very Short,0,128
2816,11635,20-12-2024,0,0,1,363,5,1381.82,3,10,414.55,0,13,104,0,0,0,4,1,0,5,20,12,4,3,Very Short,0,50
4007,11636,08-10-2024,1,1,3,407,5,707.45,4,10,282.98,0,24,1784,0,0,0,4,1,0,5,8,10,1,0,Very Long,0,176
4156,11637,07-05-2024,2,1,0,456,5,1687.36,2,0,0,0,23,1673,1,0,1,4,1,0,0,7,5,1,1,Very Long,0,69
3827,11638,14-11-2024,1,1,3,523,5,1659.65,1,20,331.93,0,14,1367,1,0,1,4,1,0,5,14,11,3,0,Very Long,0,100
4690,11639,03-01-2024,2,1,1,181,4,59,1,15,8.85,0,18,659,1,0,1,4,1,0,2,3,1,2,3,Short,0,28
5542,11640,18-01-2024,1,0,4,779,4,294.96,1,0,0,0,1,1592,0,0,0,4,1,0,4,18,1,3,3,Very Long,0,165
7262,11641,18-11-2024,1,1,0,10,0,557.61,2,0,0,1115.22,18,840,1,1,0,4,5,44,4,18,11,0,0,Short,0.141357474,173
3726,11642,03-09-2024,0,0,4,629,1,334.94,1,0,0,0,24,672,0,0,0,4,1,0,4,3,9,1,0,Short,0,202
8608,11643,06-08-2024,1,0,1,781,3,940.78,1,0,0,0,13,1358,1,0,1,4,1,0,2,6,8,1,2,Very Long,0,35
5314,11644,05-05-2024,1,0,3,32,2,1542.74,1,0,0,0,8,1726,1,0,1,4,1,0,3,5,5,6,1,Very Long,0,127
7487,11645,25-10-2024,1,1,4,398,0,731.38,1,15,109.71,0,14,1574,0,0,0,4,1,0,2,25,10,4,0,Very Long,0,169
2033,11646,09-08-2024,0,1,0,264,1,489.04,1,10,48.9,0,17,794,1,0,1,4,1,0,2,9,8,4,2,Short,0,26
2565,11647,07-06-2024,0,0,2,620,3,448.07,2,15,134.42,0,23,499,0,0,0,4,1,0,2,7,6,4,2,Short,0,168
5081,11648,18-05-2024,1,1,0,690,2,858.56,3,15,386.35,2189.33,3,614,1,1,0,5,5,44,5,18,5,5,1,Short,0.277504132,18
4295,11649,09-05-2024,1,1,3,697,1,432.66,3,0,0,0,16,924,1,0,1,4,1,0,4,9,5,3,1,Long,0,89
5464,11650,28-07-2024,1,1,1,294,5,1579.85,3,0,0,0,6,592,0,0,0,4,1,0,3,28,7,6,2,Short,0,57
2425,11651,27-08-2024,2,0,3,353,6,1660.73,4,0,0,0,13,810,0,0,0,4,1,0,5,27,8,1,2,Short,0,82
5262,11652,20-10-2024,0,0,3,898,2,1224.9,3,5,183.74,0,16,1035,1,0,1,4,1,0,1,20,10,6,0,Long,0,33
7179,11653,28-05-2024,0,0,2,347,7,527.57,3,0,0,1582.71,19,117,1,1,0,4,10,25,1,28,5,1,1,Very Short,0.200613231,27
7555,11654,02-04-2024,1,0,3,708,0,348.32,4,10,139.33,1253.95,23,1351,1,1,0,3,1,44,5,2,4,1,1,Long,0.158941917,20
3233,11655,22-07-2024,0,1,0,879,1,768.7,1,15,115.3,0,4,1529,0,0,0,4,1,0,0,22,7,0,2,Very Long,0,113
4099,11656,31-07-2024,1,0,5,135,6,1508.79,2,20,603.52,2414.06,3,1526,1,1,0,4,3,17,2,31,7,2,2,Very Long,0.305989332,76
5727,11657,11-04-2024,1,0,1,734,2,1724.16,3,0,0,0,14,375,0,0,0,4,1,0,3,11,4,3,1,Very Short,0,18
5661,11658,27-01-2024,1,0,1,137,2,1159.21,3,10,347.76,0,9,1047,1,0,1,4,1,0,0,27,1,5,3,Long,0,183
8125,11659,01-05-2024,0,1,4,676,7,1096.33,2,0,0,0,13,172,1,0,1,4,1,0,2,1,5,2,1,Very Short,0,187
4512,11660,26-01-2024,0,0,3,347,5,854.41,1,0,0,0,19,469,0,0,0,4,1,0,2,26,1,4,3,Short,0,147
7037,11661,30-01-2024,1,0,2,126,6,1873.72,3,0,0,0,24,1423,1,0,1,4,1,0,3,30,1,1,3,Very Long,0,71
8952,11662,18-12-2024,1,0,5,688,7,1098.6,4,0,0,0,2,62,1,0,1,4,1,0,5,18,12,2,3,Very Short,0,218
3685,11663,12-10-2024,1,1,1,214,0,153.49,2,5,15.35,0,7,899,0,0,0,4,1,0,0,12,10,5,0,Short,0,195
8405,11664,13-01-2024,1,1,1,793,3,1436.98,1,0,0,0,15,1617,0,0,0,4,1,0,1,13,1,5,3,Very Long,0,69
3995,11665,07-05-2024,0,1,5,858,5,325.77,2,0,0,0,22,1420,0,0,0,4,1,0,3,7,5,1,1,Very Long,0,216
4009,11666,02-04-2024,0,1,2,811,3,1112.1,4,10,444.84,4003.56,8,136,1,1,0,3,1,29,2,2,4,1,1,Very Short,0.507463216,141
6879,11667,21-12-2024,1,1,2,399,2,1053.19,1,5,52.66,0,3,942,0,0,0,4,1,0,0,21,12,5,3,Long,0,126
6595,11668,08-06-2024,1,0,0,437,4,492.72,2,0,0,0,2,512,0,0,0,4,1,0,4,8,6,5,2,Short,0,202
5944,11669,04-04-2024,1,1,2,38,0,214.27,1,0,0,214.27,20,58,1,1,0,5,0,6,4,4,4,3,1,Very Short,0.027159364,77
3080,11670,19-08-2024,1,0,3,533,3,1130.76,3,0,0,0,15,213,1,0,1,4,1,0,5,19,8,0,2,Very Short,0,16
1867,11671,22-06-2024,1,1,4,750,7,707.37,2,0,0,1414.74,22,600,1,1,0,3,1,44,4,22,6,5,2,Short,0.179322531,198
9179,11672,09-03-2024,0,1,3,266,2,580.97,2,5,58.1,0,9,783,1,0,1,4,1,0,0,9,3,5,1,Short,0,204
8865,11673,21-04-2024,1,1,3,33,5,407.79,3,30,367.01,0,16,1545,1,0,1,4,1,0,5,21,4,6,1,Very Long,0,19
8979,11674,16-02-2024,1,1,5,157,5,784.82,2,25,392.41,0,17,1699,1,0,1,4,1,0,2,16,2,4,3,Very Long,0,116
5613,11675,10-09-2024,1,0,4,330,6,701.37,2,25,350.68,0,15,1731,0,0,0,4,1,0,5,10,9,1,0,Very Long,0,11
8959,11676,20-12-2024,0,1,2,662,6,612.43,3,5,91.86,0,15,1563,1,0,1,4,1,0,5,20,12,4,3,Very Long,0,215
5259,11677,22-10-2024,0,0,1,330,3,344.02,4,0,0,0,4,278,0,0,0,4,1,0,0,22,10,1,0,Very Short,0,22
1679,11678,17-05-2024,1,1,4,686,3,1238.48,2,5,123.85,0,11,852,0,0,0,4,1,0,2,17,5,4,1,Short,0,67
2785,11679,26-06-2024,0,0,4,283,6,1113.03,1,5,55.65,0,1,519,1,0,1,4,1,0,1,26,6,2,2,Short,0,95
3453,11680,23-01-2024,1,1,2,96,4,368.77,4,0,0,0,22,1374,1,0,1,4,1,0,3,23,1,1,3,Very Long,0,59
4392,11681,13-05-2024,1,0,2,685,7,1111.22,2,0,0,2222.44,8,374,1,1,0,5,10,13,3,13,5,0,1,Very Short,0.281700924,68
9450,11682,12-01-2024,1,1,1,532,0,319.42,4,5,63.88,0,6,415,1,0,1,4,1,0,1,12,1,4,3,Very Short,0,33
3995,11683,28-09-2024,0,1,3,134,1,382.68,4,0,0,0,23,686,1,0,1,4,1,0,1,28,9,5,0,Short,0,6
6512,11684,27-11-2024,2,1,3,590,1,520.4,4,15,312.24,1769.36,24,1601,1,1,0,4,5,33,5,27,11,2,0,Very Long,0.224271677,183
3436,11685,10-03-2024,2,1,0,137,3,1224.41,2,10,244.88,0,1,1731,1,0,1,4,1,0,1,10,3,6,1,Very Long,0,59
6788,11686,03-09-2024,0,1,0,579,6,825.92,3,15,371.66,2106.1,4,223,1,1,0,4,3,4,5,3,9,1,0,Very Short,0.26695448,174
6106,11687,06-08-2024,1,0,3,408,1,510.38,4,15,306.23,0,15,42,1,0,1,4,1,0,2,6,8,1,2,Very Short,0,20
2353,11688,01-06-2024,2,0,1,436,3,1146.11,2,30,687.67,0,23,1195,0,0,0,4,1,0,4,1,6,5,2,Long,0,115
5160,11689,24-09-2024,0,1,4,863,0,878.93,4,0,0,0,17,391,1,0,1,4,1,0,0,24,9,1,0,Very Short,0,70
1948,11690,05-09-2024,0,1,0,634,7,1104.26,3,5,165.64,3147.14,21,87,1,1,0,5,4,29,4,5,9,3,0,Very Short,0.398909417,79
9001,11691,08-04-2024,2,1,5,49,2,1254.25,3,5,188.14,0,18,1009,0,0,0,4,1,0,0,8,4,0,1,Long,0,117
7336,11692,18-10-2024,1,1,4,447,1,770.56,1,0,0,0,13,751,1,0,1,4,1,0,0,18,10,4,0,Short,0,38
9471,11693,27-08-2024,2,1,3,726,3,543.32,4,5,108.66,0,10,1535,0,0,0,4,1,0,0,27,8,1,2,Very Long,0,186
8879,11694,24-04-2024,0,0,4,344,7,1062.77,2,0,0,0,22,485,1,0,1,4,1,0,1,24,4,2,1,Short,0,40
2975,11695,25-09-2024,1,0,2,865,2,1782.29,1,5,89.11,0,14,1440,0,0,0,4,1,0,5,25,9,2,0,Very Long,0,109
7364,11696,21-08-2024,1,1,5,150,2,1676.31,1,10,167.63,0,14,1177,0,0,0,4,1,0,0,21,8,2,2,Long,0,181
1900,11697,12-02-2024,1,0,2,7,7,904.99,1,15,135.75,0,8,80,1,0,1,4,1,0,5,12,2,0,3,Very Short,0,58
9644,11698,01-03-2024,2,0,1,774,0,479.79,4,0,0,0,8,1779,1,0,1,4,1,0,5,1,3,4,1,Very Long,0,211
8067,11699,28-04-2024,1,0,0,199,1,718.37,1,15,107.76,0,23,683,1,0,1,4,1,0,3,28,4,6,1,Short,0,199
7123,11700,17-01-2024,2,1,5,893,6,291.18,3,20,174.71,0,24,647,0,0,0,4,1,0,3,17,1,2,3,Short,0,92
9952,11701,28-05-2024,0,1,2,50,0,870.19,4,0,0,0,1,399,0,0,0,4,1,0,0,28,5,1,1,Very Short,0,185
8621,11702,17-06-2024,2,0,2,667,6,1611.48,3,0,0,0,3,1639,1,0,1,4,1,0,2,17,6,0,2,Very Long,0,183
8771,11703,10-10-2024,1,0,3,491,6,261.55,2,5,26.16,496.95,17,1616,1,1,0,4,3,45,2,10,10,3,0,Very Long,0.0629899,103
1901,11704,03-03-2024,0,1,0,878,3,1257.85,3,25,943.39,0,9,1102,0,0,0,4,1,0,2,3,3,6,1,Long,0,142
1213,11705,26-07-2024,1,1,3,857,5,1004.71,3,5,150.71,0,24,1267,1,0,1,4,1,0,3,26,7,4,2,Long,0,206
9649,11706,30-08-2024,0,1,2,683,7,1134.31,1,15,170.15,0,19,1580,1,0,1,4,1,0,4,30,8,4,2,Very Long,0,139
3261,11707,13-06-2024,0,0,3,752,7,1199.06,3,0,0,0,10,825,0,0,0,4,1,0,0,13,6,3,2,Short,0,215
4837,11708,27-11-2024,2,1,2,534,7,280.94,4,0,0,0,5,670,0,0,0,4,1,0,0,27,11,2,0,Short,0,147
1390,11709,26-04-2024,2,0,0,549,3,905.53,4,15,543.32,0,7,621,0,0,0,4,1,0,1,26,4,4,1,Short,0,47
6606,11710,28-05-2024,0,1,1,538,5,1181.38,3,10,354.41,0,14,932,1,0,1,4,1,0,2,28,5,1,1,Long,0,117
8386,11711,02-01-2024,0,1,2,847,4,329.35,4,0,0,0,3,1194,1,0,1,4,1,0,3,2,1,1,3,Long,0,188
8574,11712,29-05-2024,0,0,5,37,5,1360.64,3,0,0,0,2,152,1,0,1,4,1,0,1,29,5,2,1,Very Short,0,75
6232,11713,08-01-2024,1,0,3,415,1,650.97,4,25,650.97,0,24,476,1,0,1,4,1,0,0,8,1,0,3,Short,0,78
6951,11714,25-12-2024,1,0,2,31,4,371.56,3,0,0,0,1,416,0,0,0,4,1,0,5,25,12,2,3,Very Short,0,120
5622,11715,28-03-2024,1,0,0,884,1,783.84,2,15,235.15,0,6,95,1,0,1,4,1,0,0,28,3,3,1,Very Short,0,120
5014,11716,23-10-2024,1,1,5,246,4,63.4,3,20,38.04,152.16,15,201,1,1,0,5,4,30,4,23,10,2,0,Very Short,0.019286736,212
5989,11717,12-02-2024,2,0,0,183,0,728.31,2,10,145.66,0,3,719,1,0,1,4,1,0,0,12,2,0,3,Short,0,218
9422,11718,10-04-2024,0,0,2,858,4,372.38,2,30,223.43,521.33,2,1009,1,1,0,5,5,13,0,10,4,2,1,Long,0.066080138,215
3271,11719,13-02-2024,0,0,1,717,5,1464.9,3,10,439.47,0,2,1203,1,0,1,4,1,0,5,13,2,1,3,Long,0,150
5231,11720,14-05-2024,1,1,0,153,4,475.13,4,30,570.16,0,23,416,0,0,0,4,1,0,3,14,5,1,1,Very Short,0,132
6414,11721,07-08-2024,2,0,2,63,1,390.26,2,10,78.05,0,21,1171,1,0,1,4,1,0,2,7,8,2,2,Long,0,205
6130,11722,02-06-2024,1,0,4,806,5,701.55,4,10,280.62,0,8,1513,0,0,0,4,1,0,0,2,6,6,2,Very Long,0,181
1275,11723,08-08-2024,1,0,2,3,2,1904.3,3,20,1142.58,4570.32,20,1147,1,1,0,2,7,4,3,8,8,3,2,Long,0.579301743,125
3585,11724,21-10-2024,1,0,3,519,7,749.2,2,15,224.76,0,18,951,1,0,1,4,1,0,1,21,10,0,0,Long,0,162
6813,11725,17-01-2024,0,0,0,447,7,296,1,30,88.8,0,3,529,1,0,1,4,1,0,0,17,1,2,3,Short,0,53
7246,11726,03-06-2024,1,1,3,549,5,525.89,1,0,0,0,1,702,1,0,1,4,1,0,0,3,6,0,2,Short,0,176
7609,11727,04-08-2024,1,1,2,709,4,275.88,3,0,0,0,19,711,0,0,0,4,1,0,5,4,8,6,2,Short,0,55
9921,11728,10-07-2024,0,0,3,807,2,1814.4,1,5,90.72,0,16,110,1,0,1,4,1,0,5,10,7,2,2,Very Short,0,192
7056,11729,23-02-2024,1,0,4,42,5,851.43,2,0,0,0,4,1728,1,0,1,4,1,0,2,23,2,4,3,Very Long,0,14
6216,11730,16-03-2024,0,0,5,543,4,470.67,1,0,0,0,6,838,1,0,1,4,1,0,1,16,3,5,1,Short,0,31
3988,11731,17-05-2024,1,0,4,712,7,1171.79,4,0,0,0,14,555,1,0,1,4,1,0,5,17,5,4,1,Short,0,11
4333,11732,25-08-2024,0,1,4,887,6,290.63,1,20,58.13,232.5,10,804,1,1,0,5,3,16,4,25,8,6,2,Short,0.029470071,71
8435,11733,27-12-2024,0,1,3,839,6,1755.51,4,0,0,7022.04,5,413,1,1,0,3,1,17,5,27,12,4,3,Very Short,0.890064593,19
5217,11734,14-05-2024,1,0,2,2,5,1553.53,4,15,932.12,0,14,208,0,0,0,4,1,0,5,14,5,1,1,Very Short,0,98
7439,11735,09-07-2024,1,0,2,36,5,378.4,4,15,227.04,0,14,726,1,0,1,4,1,0,4,9,7,1,2,Short,0,50
2116,11736,21-04-2024,0,0,5,196,4,257.78,1,0,0,0,13,1569,1,0,1,4,1,0,3,21,4,6,1,Very Long,0,41
2154,11737,13-01-2024,0,0,1,72,3,601.75,3,0,0,0,21,256,1,0,1,4,1,0,2,13,1,5,3,Very Short,0,139
2939,11738,25-05-2024,1,1,1,21,5,1533.23,3,20,919.94,3679.75,6,177,1,1,0,5,10,48,2,25,5,5,1,Very Short,0.466419329,24
2756,11739,06-05-2024,2,1,2,736,0,907.55,1,0,0,907.55,23,1174,1,1,0,4,5,49,4,6,5,0,1,Long,0.11503468,61
6462,11740,24-02-2024,1,0,5,408,6,1256.79,1,15,188.52,0,1,290,0,0,0,4,1,0,2,24,2,5,3,Very Short,0,110
6733,11741,01-09-2024,0,0,1,141,5,543.43,1,15,81.51,0,3,670,0,0,0,4,1,0,1,1,9,6,0,Short,0,5
6020,11742,04-04-2024,1,1,3,692,3,614.85,1,0,0,0,22,766,0,0,0,4,1,0,2,4,4,3,1,Short,0,132
3604,11743,22-03-2024,1,1,1,143,6,1528.14,4,0,0,0,23,666,1,0,1,4,1,0,1,22,3,4,1,Short,0,137
6189,11744,22-05-2024,1,0,3,512,2,1407.94,4,10,563.18,0,5,1577,1,0,1,4,1,0,3,22,5,2,1,Very Long,0,141
2074,11745,18-12-2024,0,1,1,474,5,1332.09,2,5,133.21,0,13,26,1,0,1,4,1,0,4,18,12,2,3,Very Short,0,216
5255,11746,20-08-2024,0,1,2,576,0,176.68,1,20,35.34,0,22,316,0,0,0,4,1,0,0,20,8,1,2,Very Short,0,185
2394,11747,04-06-2024,0,0,2,545,7,933.08,4,0,0,0,21,234,1,0,1,4,1,0,5,4,6,1,2,Very Short,0,181
1690,11748,26-10-2024,1,1,5,460,0,890.18,1,10,89.02,0,21,1175,0,0,0,4,1,0,3,26,10,5,0,Long,0,92
2490,11749,08-01-2024,0,1,2,259,7,780.87,3,20,468.52,1874.09,13,755,1,1,0,4,0,10,1,8,1,0,3,Short,0.237546518,209
2000,11750,02-05-2024,1,0,5,707,1,674.9,3,25,506.17,0,1,334,1,0,1,4,1,0,3,2,5,3,1,Very Short,0,120
5299,11751,16-07-2024,1,1,2,479,1,514,3,10,154.2,1387.8,2,360,1,1,0,5,10,7,4,16,7,1,2,Very Short,0.175907805,106
5911,11752,27-06-2024,1,0,2,551,0,453.2,3,20,271.92,0,21,752,0,0,0,4,1,0,4,27,6,3,2,Short,0,28
6465,11753,03-09-2024,1,0,5,155,0,888.95,4,15,533.37,3022.43,8,397,1,1,0,3,1,37,4,3,9,1,0,Very Short,0.383102051,16
4956,11754,13-09-2024,1,1,2,459,1,151.37,4,15,90.82,0,2,1054,0,0,0,4,1,0,1,13,9,4,0,Long,0,70
2587,11755,15-06-2024,0,0,4,24,5,299.75,3,15,134.89,0,2,394,1,0,1,4,1,0,2,15,6,5,2,Very Short,0,39
1187,11756,05-12-2024,0,0,1,156,0,957.88,4,0,0,3831.52,16,534,1,1,0,5,0,21,5,5,12,3,3,Short,0.485656631,128
7411,11757,04-12-2024,1,1,3,64,4,159.52,2,30,95.71,223.33,8,1184,1,1,0,5,4,49,2,4,12,2,3,Long,0.028307746,80
9843,11758,22-06-2024,1,1,2,683,7,708.37,2,0,0,0,10,354,0,0,0,4,1,0,1,22,6,5,2,Very Short,0,52
3528,11759,25-11-2024,1,0,3,365,4,394.56,3,15,177.55,0,16,84,0,0,0,4,1,0,1,25,11,0,0,Very Short,0,170
2842,11760,21-08-2024,1,1,3,537,4,475.04,2,20,190.02,760.06,13,1620,1,1,0,4,10,33,3,21,8,2,2,Very Long,0.096339881,36
3803,11761,20-02-2024,0,0,5,163,0,223.46,2,0,0,446.92,4,1608,1,1,0,5,4,35,3,20,2,1,3,Very Long,0.056648448,92
2929,11762,13-02-2024,0,0,3,70,2,1044.97,2,0,0,0,1,1105,0,0,0,4,1,0,5,13,2,1,3,Long,0,1
3011,11763,30-01-2024,1,1,3,572,2,1014.58,1,5,50.73,0,13,810,0,0,0,4,1,0,1,30,1,1,3,Short,0,209
5450,11764,18-03-2024,1,1,3,324,6,1193.36,3,10,358.01,3222.07,13,746,1,1,0,4,3,23,1,18,3,0,1,Short,0.408407019,157
8066,11765,23-04-2024,1,1,0,490,0,285.91,4,0,0,1143.64,6,242,1,1,0,4,5,20,1,23,4,1,1,Very Short,0.144959794,6
7409,11766,26-01-2024,0,1,0,646,3,674.97,4,10,269.99,0,21,541,1,0,1,4,1,0,4,26,1,4,3,Short,0,129
9637,11767,09-08-2024,1,1,3,542,6,840.36,4,0,0,0,14,163,1,0,1,4,1,0,4,9,8,4,2,Very Short,0,63
4215,11768,30-05-2024,0,0,1,706,2,908.35,2,0,0,0,18,1764,1,0,1,4,1,0,1,30,5,3,1,Very Long,0,1
5432,11769,07-08-2024,1,1,5,99,4,63.62,2,10,12.72,0,10,993,0,0,0,4,1,0,5,7,8,2,2,Long,0,208
4422,11770,02-07-2024,1,1,0,387,4,468.84,4,5,93.77,0,20,811,1,0,1,4,1,0,0,2,7,1,2,Short,0,114
1378,11771,09-04-2024,1,1,3,820,4,276.6,4,20,221.28,885.12,15,814,1,1,0,3,1,9,2,9,4,1,1,Short,0.11219161,224
4496,11772,12-08-2024,1,1,5,176,5,915.62,3,0,0,0,21,989,1,0,1,4,1,0,3,12,8,0,2,Long,0,154
3344,11773,13-12-2024,0,0,1,777,7,637.87,2,20,255.15,0,15,1198,1,0,1,4,1,0,3,13,12,4,3,Long,0,118
5308,11774,25-04-2024,0,1,1,456,5,1357.89,1,0,0,1357.89,12,1798,1,1,0,4,0,18,4,25,4,3,1,Very Long,0.172116623,196
2422,11775,22-04-2024,0,1,1,329,2,537.19,1,0,0,537.19,1,1145,1,1,0,5,4,9,5,22,4,0,1,Long,0.068090441,90
7674,11776,07-07-2024,2,1,0,384,1,549.67,1,0,0,0,13,1748,1,0,1,4,1,0,0,7,7,6,2,Very Long,0,208
8584,11777,20-10-2024,2,0,3,393,1,446.73,4,0,0,0,11,1461,1,0,1,4,1,0,4,20,10,6,0,Very Long,0,121
9646,11778,12-07-2024,1,1,4,832,5,215.52,2,0,0,431.04,23,1357,1,1,0,1,7,7,5,12,7,4,2,Very Long,0.05463561,75
1763,11779,30-10-2024,1,1,4,400,4,347.51,3,0,0,0,3,440,0,0,0,4,1,0,4,30,10,2,0,Very Short,0,206
